DeliveryCustomerAccountKey,MovementDateKey,DispensedWeight,last_order_date,0,MovementDateKey_pred,Error
992638039,2020-02-24,32.7,2020-01-06,63.61618980899996,2019-08-19,-94.54492296330262
992638039,2020-02-24,32.7,2020-01-06,46.235706587,2019-09-23,-41.39359812538226
992638039,2020-02-24,32.7,2020-01-06,73.57866836500003,2019-11-04,-125.01121824159029
992638039,2020-02-24,32.7,2020-01-06,99.63664704599994,2020-01-06,-204.69922644036674
992638039,2020-02-24,32.7,2020-01-06,54.73727950599995,2020-02-24,-67.39229206727813
992690960,2019-08-13,77.4,2019-07-11,86.57962288999998,2019-08-13,-11.859977894056815
992690960,2019-08-13,77.4,2019-07-11,69.332073234,2019-09-10,10.423677992248061
992690960,2019-08-13,77.4,2019-07-11,74.07689028900002,2019-10-15,4.293423399224788
992690960,2019-08-13,77.4,2019-07-11,47.172343203999986,2019-11-08,39.05382014987082
992690960,2019-08-13,77.4,2019-07-11,55.46395735199999,2019-12-10,28.341140372093047
992690960,2019-08-13,77.4,2019-07-11,98.337574681,2020-01-24,-27.05113007881137
992690960,2019-09-10,65.4,2019-08-13,86.57962288999998,2019-08-13,-32.384744480122286
992690960,2019-09-10,65.4,2019-08-13,69.332073234,2019-09-10,-6.012344394495413
992690960,2019-09-10,65.4,2019-08-13,74.07689028900002,2019-10-15,-13.267416344036718
992690960,2019-09-10,65.4,2019-08-13,47.172343203999986,2019-11-08,27.87103485626914
992690960,2019-09-10,65.4,2019-08-13,55.46395735199999,2019-12-10,15.192725761467917
992690960,2019-09-10,65.4,2019-08-13,98.337574681,2020-01-24,-50.3632640382263
992690960,2019-10-15,74.7,2019-09-10,86.57962288999998,2019-08-13,-15.903109625167305
992690960,2019-10-15,74.7,2019-09-10,69.332073234,2019-09-10,7.185979606425697
992690960,2019-10-15,74.7,2019-09-10,74.07689028900002,2019-10-15,0.834149546184717
992690960,2019-10-15,74.7,2019-09-10,47.172343203999986,2019-11-08,36.85094617938422
992690960,2019-10-15,74.7,2019-09-10,55.46395735199999,2019-12-10,25.751061108433756
992690960,2019-10-15,74.7,2019-09-10,98.337574681,2020-01-24,-31.64333959973227
992690960,2019-11-08,49.8,2019-10-15,86.57962288999998,2019-08-13,-73.85466443775097
992690960,2019-11-08,49.8,2019-10-15,69.332073234,2019-09-10,-39.221030590361465
992690960,2019-11-08,49.8,2019-10-15,74.07689028900002,2019-10-15,-48.748775680722936
992690960,2019-11-08,49.8,2019-10-15,47.172343203999986,2019-11-08,5.276419269076327
992690960,2019-11-08,49.8,2019-10-15,55.46395735199999,2019-12-10,-11.373408337349378
992690960,2019-11-08,49.8,2019-10-15,98.337574681,2020-01-24,-97.46500939959842
992690960,2019-12-10,55.7,2019-11-08,86.57962288999998,2019-08-13,-55.43917933572707
992690960,2019-12-10,55.7,2019-11-08,69.332073234,2019-09-10,-24.47409916337523
992690960,2019-12-10,55.7,2019-11-08,74.07689028900002,2019-10-15,-32.992621703770226
992690960,2019-12-10,55.7,2019-11-08,47.172343203999986,2019-11-08,15.3099762944345
992690960,2019-12-10,55.7,2019-11-08,55.46395735199999,2019-12-10,0.42377495152606054
992690960,2019-12-10,55.7,2019-11-08,98.337574681,2020-01-24,-76.54860804488331
992690960,2020-01-24,63.599999999999994,2019-12-10,86.57962288999998,2019-08-13,-36.13148253144652
992690960,2020-01-24,63.599999999999994,2019-12-10,69.332073234,2019-09-10,-9.012693764150963
992690960,2020-01-24,63.599999999999994,2019-12-10,74.07689028900002,2019-10-15,-16.473097938679288
992690960,2020-01-24,63.599999999999994,2019-12-10,47.172343203999986,2019-11-08,25.82964905031448
992690960,2020-01-24,63.599999999999994,2019-12-10,55.46395735199999,2019-12-10,12.792519886792466
992690960,2020-01-24,63.599999999999994,2019-12-10,98.337574681,2020-01-24,-54.6188281147799
992721238,2019-08-29,56.800000000000004,2019-07-10,49.240164652999994,2019-08-29,13.309569272887343
992721238,2019-08-29,56.800000000000004,2019-07-10,56.547988098000026,2019-10-24,0.4436829260562997
992721238,2019-08-29,56.800000000000004,2019-07-10,34.162362372999986,2019-11-28,39.85499582218313
992721238,2019-08-29,56.800000000000004,2019-07-10,40.01977812799998,2020-01-16,29.542644140845116
992721238,2019-10-24,88.4,2019-08-29,49.240164652999994,2019-08-29,44.29845627488689
992721238,2019-10-24,88.4,2019-08-29,56.547988098000026,2019-10-24,36.031687671945676
992721238,2019-10-24,88.4,2019-08-29,34.162362372999986,2019-11-28,61.35479369570138
992721238,2019-10-24,88.4,2019-08-29,40.01977812799998,2020-01-16,54.72875777375569
992721238,2019-11-28,53.5,2019-10-24,49.240164652999994,2019-08-29,7.962309059813096
992721238,2019-11-28,53.5,2019-10-24,56.547988098000026,2019-10-24,-5.697174014953319
992721238,2019-11-28,53.5,2019-10-24,34.162362372999986,2019-11-28,36.14511705981311
992721238,2019-11-28,53.5,2019-10-24,40.01977812799998,2020-01-16,25.196676396261726
992721238,2020-01-16,49.0,2019-11-28,49.240164652999994,2019-08-29,-0.49013194489794626
992721238,2020-01-16,49.0,2019-11-28,56.547988098000026,2019-10-24,-15.404057342857195
992721238,2020-01-16,49.0,2019-11-28,34.162362372999986,2019-11-28,30.280893116326556
992721238,2020-01-16,49.0,2019-11-28,40.01977812799998,2020-01-16,18.326983412244942
992729448,2019-08-13,73.2,2019-07-10,71.68752235500003,2019-08-13,2.066226290983573
992729448,2019-08-13,73.2,2019-07-10,46.92823933,2019-09-13,35.890383428961755
992729448,2019-09-13,58.2,2019-08-13,71.68752235500003,2019-08-13,-23.174437036082512
992729448,2019-09-13,58.2,2019-08-13,46.92823933,2019-09-13,19.367286374570455
992760513,2019-08-21,86.0,2019-07-10,33.194344227,2019-08-21,61.40192531744186
992760513,2019-08-21,86.0,2019-07-10,33.976645995999995,2019-10-02,60.49227209767442
992760513,2019-08-21,86.0,2019-07-10,50.432398189000004,2019-11-20,41.3576765244186
992760513,2019-08-21,86.0,2019-07-10,80.37438481000004,2020-01-17,6.5414130116278635
992760513,2019-08-21,86.0,2019-07-10,25.517990690000005,2020-02-19,70.32791780232557
992760513,2019-10-02,43.3,2019-08-21,33.194344227,2019-08-21,23.338696935334863
992760513,2019-10-02,43.3,2019-08-21,33.976645995999995,2019-10-02,21.53199539030024
992760513,2019-10-02,43.3,2019-08-21,50.432398189000004,2019-11-20,-16.472051244803712
992760513,2019-10-02,43.3,2019-08-21,80.37438481000004,2020-01-17,-85.62213581986154
992760513,2019-10-02,43.3,2019-08-21,25.517990690000005,2020-02-19,41.06699609699768
992760513,2019-11-20,48.3,2019-10-02,33.194344227,2019-08-21,31.274649633540363
992760513,2019-11-20,48.3,2019-10-02,33.976645995999995,2019-10-02,29.654977233954458
992760513,2019-11-20,48.3,2019-10-02,50.432398189000004,2019-11-20,-4.41490308281575
992760513,2019-11-20,48.3,2019-10-02,80.37438481000004,2020-01-17,-66.4065938095239
